facility_name,facility_code,facility_type,facility_ownership,latitude,longitude,admin1,status
St. Adrians Health Care Clinic HC II,jkDSEdmvmGn,HC II,PFP,NA,NA,Kampala District,Non-Functional
St. Agnes Clinic (Kabuye) HC II,obDgMTBnOjm,HC II,PFP,NA,NA,Kampala District,Non-Functional
St. Anthony Clinic (Kisugu) HC II,pn2l9i3kSh6,HC II,PFP,0.291286,32.581267,Kampala District,Functional
St. Augstas Clinic HC II,eIKac1CsnRt,HC II,PFP,NA,NA,Kampala District,Non-Functional
St. Camilus Health Unit HC II,WUJSMsvD22S,HC II,PFP,NA,NA,Kampala District,Non-Functional
St. Davis Medical Clinic HC II,vxHd19e7H0T,HC II,PFP,NA,NA,Kampala District,Non-Functional
St. Eric Health Clinic Medical Center HC II,aIreYNbozee,HC II,PFP,NA,NA,Kampala District,Non-Functional
St. Francis Nsambya Hospital,smr8mTNYzFP,General Hospital,PNFP,0.3017,32.585,Kampala District,Functional
St. John Clinic HC II,v3OUxM4c3Cu,HC II,PFP,NA,NA,Kampala District,Non-Functional
St. Jonans Medical Clinic HC II,af5069aqkdm,HC II,PFP,0.290375,32.592486,Kampala District,Non-Functional
St. Joseph General Clinic (Makindye) HC II,U7UU0JHiN8g,HC II,PFP,NA,NA,Kampala District,Non-Functional
St. Joseph's  General Clinic HC II,YhAPSJ5Z1rX,HC II,PFP,NA,NA,Kampala District,Functional
St. Joseph's  General Clinic,wSEu7f30Tfc,HC II,PFP,0.287829,32.573642,Kampala District,Non-Functional
St. Jude Clinic- Kisugu HC II,aJh44KK7H0q,HC II,PFP,NA,NA,Kampala District,Non-Functional
St. Jude Clinic- Nsabya Central HC II,VSgDumKLZ2r,HC II,PFP,NA,NA,Kampala District,Non-Functional
St. Jude Dom Clinic HC II,ed00oQC0lsU,HC II,PFP,0.291672,32.573117,Kampala District,Functional
St. Jude Francis Medical Clinic HC II,OfiiewIz9Nl,HC II,PFP,NA,NA,Kampala District,Non-Functional
St. Jude Medical Centre (Kibuye I) HC II,IYVxEo9BrPi,HC II,PFP,NA,NA,Kampala District,Functional
St. Jude Medical Centre Mubaraka HC II,kpABFCegbHX,HC II,PFP,NA,NA,Kampala District,Functional
St. Leeven Clinic HC II,yZ65gVKe9PP,HC II,PFP,0.303083,32.596355,Kampala District,Non-Functional
St. Louis Medical Centre,tUSdsiSGBrf,HC II,PFP,0.262711,32.598698,Kampala District,Non-Functional
St. Louis Medical Centre HC II,yWCeskIOiD1,HC II,PFP,NA,NA,Kampala District,Functional
St. Luke Clinic (Makindye) HC II,dun5IeK7f1f,HC II,PFP,0.297464,32.580871,Kampala District,Non-Functional
St. Maria Assumpta Clinic HC II,GhCwrT9YIRg,HC II,PFP,NA,NA,Kampala District,Non-Functional
St. Mark Clinic (Makindye) HC II,jCguvfkdD7Y,HC II,PFP,NA,NA,Kampala District,Non-Functional
St. Mark Medical Clinic HC II,WEd7WOMbzFY,HC II,PFP,NA,NA,Kampala District,Non-Functional
St. Mary's  Medical Clinic HC II,kHP07bl5GKi,HC II,PFP,NA,NA,Kampala District,Non-Functional
St. Marys Medical Clinic HC II,TBnC5sA81bg,HC II,PFP,NA,NA,Kampala District,Non-Functional
St. Michael Clinic HC II,MS4QBC7MkDj,HC II,PFP,NA,NA,Kampala District,Non-Functional
St. Raphael Medical Services HC II,HQHDY5hecoW,HC II,PFP,0.292555,32.594664,Kampala District,Non-Functional
St. Roberts Health Care HC II,VtFZ2vvEZWM,HC II,PFP,0.289945,32.593208,Kampala District,Non-Functional
St. Roberts Medical Center HC II,ypkJ3um4I9E,HC II,PFP,0.289654,32.591622,Kampala District,Non-Functional
St. Tereza Clinic HC II,slVh6w2GKVp,HC II,PFP,NA,NA,Kampala District,Non-Functional
St. Theraza Medical Center HC II,CY5O54UpjsT,HC II,PFP,NA,NA,Kampala District,Functional
Stake Clinic HC II,bwyog2VTd6N,HC II,PFP,NA,NA,Kampala District,Functional
Stake Health Care HC II,FcZTYW9JOGL,HC II,PFP,0.307173,32.60697,Kampala District,Non-Functional
Star Light Clinic HC II,nHh6TJx7q9b,HC II,PFP,0.26303,32.60768,Kampala District,Non-Functional
Star Medical Center HC II,nWVZbdCWpnY,HC II,PFP,0.307819,32.592822,Kampala District,Non-Functional
Stella Medical Center HC II,qziKCoChqnP,HC II,PFP,NA,NA,Kampala District,Non-Functional
Stellas Light Clinic HC II,SYCh1aCdMoa,HC II,PFP,NA,NA,Kampala District,Non-Functional
Sun Bay Medical Center HC II,OpRq2uEgDdk,HC II,PFP,0.290633,32.572187,Kampala District,Functional
Teddy Medical Clinic HC II,AvEvcRaQhsq,HC II,PFP,0.280946,32.595788,Kampala District,Non-Functional
Tender Care Medical Centre,RR4Ho1OV7BT,HC II,PFP,0.310365,32.607221,Kampala District,Non-Functional
Tender Clinic HC II,O0cCcRWSL5k,HC II,PFP,NA,NA,Kampala District,Non-Functional
Tendo Medical Centre HC II,Bo5LIIdDLTj,HC II,PFP,NA,NA,Kampala District,Non-Functional
Thumbs Up Clinic HC II,KSIA5YYx4h7,HC II,PFP,0.303164,32.598741,Kampala District,Non-Functional
Tina Medical Clinic HC II,n8U1wKuZ2MH,HC II,PFP,0.288397,32.606755,Kampala District,Non-Functional
Touch Clinic - Namuwongo HC II,F91loQ3NbZg,HC II,PNFP,0.30509,32.610445,Kampala District,Functional
Trio Clinic HC II,GQ1Rbc1GkXb,HC II,PFP,NA,NA,Kampala District,Non-Functional
Trust Medical Services HC II,Z37h16mJpFF,HC II,PFP,NA,NA,Kampala District,Functional
Tusubira Clinic HC II,qGftzDww51u,HC II,PFP,0.307988,32.597124,Kampala District,Functional
Tusuubira Med. Cent HC II,B2H2ffGYIGG,HC II,PNFP,NA,NA,Kampala District,Non-Functional
Victoria Domiciliary Clinic,S1b0mLQAnBz,HC II,PFP,NA,NA,Kampala District,Functional
Victoria Health and Maternity Clinic HC II,l2mnMgjb7HJ,HC II,PFP,0.309813,32.606833,Kampala District,Functional
Victoria Medical Clinic HC II,c329u8or5q1,HC II,PFP,0.29851,32.583498,Kampala District,Non-Functional
Victory Domiciliary Clinic,KdXcYwODMXn,HC II,PFP,-0.522086,30.734946,Kampala District,Non-Functional
Virgo Health Services HC II,l98pFyx1kxY,HC II,PFP,0.300613,32.599474,Kampala District,Non-Functional
Weej Medical Center HC II,ynZ2uFLfTTa,HC II,PFP,0.292179,32.628841,Kampala District,Functional
Welfare Medical Clinic HC II,ShqpmBpmzzk,HC II,PFP,0.282089,32.593198,Kampala District,Non-Functional
Wellness Medical Centre HC II,vooemYxEgd7,HC II,PFP,NA,NA,Kampala District,Non-Functional
Wentz Medical Centre HC III,DYBhUQ707JF,HC III,PNFP,0.261375,32.632907,Kampala District,Functional
Willing Medical Center HC II,r5CbSnL956y,HC II,PFP,0.290191,32.578542,Kampala District,Non-Functional
Wings Of Love Clinic HC II,uanScVOf8RN,HC II,PFP,NA,NA,Kampala District,Non-Functional
Winners Clinic HC II,LgZFIQN8dut,HC II,PFP,0.281388,32.577558,Kampala District,Functional
Women's  Health Foundation HC II,nJAKzSDD7jI,HC II,PNFP,NA,NA,Kampala District,Non-Functional
Yesu Amala Clinic HC II,Owc96e15Vlh,HC II,PFP,0.255188,32.634038,Kampala District,Non-Functional
ZAM Medical Centre,Eo0aGJ7O5nO,HC II,PFP,NA,NA,Kampala District,Non-Functional
Zaam Medical Centre Katwe HC III,J77zWm3xXbx,HC III,PFP,0.296324,32.575814,Kampala District,Functional
Zoom Medical Centre HC II,A7WDW0s9eo3,HC II,PFP,NA,NA,Kampala District,Functional
Zula Medical Specialists,zxqrdTmwIHi,HC II,PFP,NA,NA,Kampala District,Functional
Zzaazi Clinic HC II,CdeWhFwzuBl,HC II,PFP,0.297506,32.580454,Kampala District,Functional
Family Care Medical Clinic HC II,gwrHdxBZJa5,HC II,PFP,NA,NA,Kampala District,Non-Functional
Venus Medical Center HC II,nW4ydu7zUy5,HC II,PFP,0.315847,32.632812,Kampala District,Non-Functional
Mirembe Clinic,SkWKqttPnXq,HC III,PFP,1.155162,31.576888,Kampala District,Functional
Joint Medical Centre Clinic,hDXLjXNe1uT,Clinic,PFP,NA,NA,Kampala District,Non-Functional
Life Care Medical Centre Clinic,QHJpPlGsRtp,Clinic,PFP,-0.469581,31.665521,Kampala District,Functional
Alpha and Omega medical Centre HC III,ABghkDkzEG5,HC III,PFP,NA,NA,Kampala District,Functional
Life Care Medical Centre HC III,ZgltW3JZl97,HC III,PFP,NA,NA,Kampala District,Functional
God's  Grace Clinic,gCf6ujkxSnd,HC II,PFP,0.353925,32.524985,Kampala District,Non-Functional
Arembwola HC II,VVtn6yxIz5D,HC II,GOV,2.718538,33.585473,Karamoja,Functional
Kanu HC II,ZotVVjcyDdV,HC II,PNFP,2.706127,33.608328,Karamoja,Functional
Amita Prison HC II,Owvv3PbIrZ2,HC II,GOV,2.719767,33.551498,Karamoja,Functional
Abim Hospital,RxPKxSBe0DC,General Hospital,GOV,2.698421,33.657635,Karamoja,Functional
Abim Police HC II,hs4UTczqAZU,HC II,GOV,NA,NA,Karamoja,Functional
Oscar Military Battalion HC II,gdsxa9EwgAJ,HC II,GOV,2.584551,33.650145,Karamoja,Functional
Alerek HC III,RLWAwgTDjSJ,HC III,GOV,2.798173,33.726127,Karamoja,Functional
Atunga HC II,Ug8m4dtpeYZ,HC II,GOV,2.745802,33.676,Karamoja,Functional
Awach HC II,sYhGbKU5621,HC II,GOV,2.629728,33.568034,Karamoja,Functional
Kiru HC II,eVqlzAGda5U,HC II,GOV,2.638939,33.663533,Karamoja,Functional
Gangming HC II,JO1cLIghdBv,HC II,GOV,2.553427,33.591264,Karamoja,Functional
Wilela HC II,aCGaJx85MR6,HC II,GOV,2.655102,33.712791,Karamoja,Functional
Koya HC II,RnktSI9w0ZM,HC II,GOV,2.726238,33.716745,Karamoja,Functional
Katabok (Abim) HC II,aT1ytslGHPP,HC II,GOV,2.592487,33.722407,Karamoja,Functional
Adea HC II,vXlnJIdin7f,HC II,GOV,2.514285,33.665456,Karamoja,Functional
Abim Obolokome HC II,ltIECAx2ppI,HC II,GOV,2.588517,33.790931,Karamoja,Functional
Morulem HC III,hIuSd1NGumG,HC III,PNFP,2.589492,33.757386,Karamoja,Functional
Oreta HC II,Tyxrv2J0s0m,HC II,GOV,2.492153,33.910445,Karamoja,Functional
Nyakwae HC III,aZEsILFiYCF,HC III,GOV,2.527386,33.946472,Karamoja,Functional
Pupu Kamuya HC II,jhtjCBU3lZG,HC II,GOV,2.507543,33.877258,Karamoja,Functional
Opopongo HC II,aPv6owroI2J,HC II,GOV,2.611356,33.873686,Karamoja,Functional
Orwamuge HC III,pZhYWxNWH94,HC III,GOV,2.535943,33.621682,Karamoja,Functional
Abiliyep HC III,QtKKTyoBfMv,HC III,GOV,2.101644,34.893388,Karamoja,Functional
Achorichor HC II,DXPEWHcbZwC,HC II,GOV,2.101842,34.819227,Karamoja,Functional
Alakas HC II,etUWDKFTBfq,HC II,GOV,1.85883,34.995733,Karamoja,Functional
Kosike HC III,tfnU9uSEiPb,HC III,PNFP,NA,NA,Karamoja,Functional
Amudat Joint Clinic,LL0yj8yGUjx,Clinic,PFP,1.954048,34.945908,Karamoja,Functional
Amudat HC II,x4W3u9puTzO,HC II,GOV,1.930592,34.952909,Karamoja,Functional
Amudat Hospital,gVSFfQXW1J2,General Hospital,PNFP,1.953373,34.943183,Karamoja,Functional
Parents Clinic,AB3NV0mRYF7,Clinic,PFP,1.954814,34.944573,Karamoja,Functional
Karita HC IV,UdwbvvdzVVQ,HC IV,GOV,1.545105,34.832576,Karamoja,Functional
Katabok HC III,rXTikIGipQN,HC III,GOV,1.727683,34.925105,Karamoja,Functional
Lokales HC II,emjerwHdu0g,HC II,GOV,1.449163,34.729772,Karamoja,Functional
Loroo HC III,Z3lPWheXHAH,HC III,GOV,2.207894,34.898052,Karamoja,Functional
Cheptapoyo HC II,m8Gp4sDZ9YT,HC II,GOV,1.662541,34.94644,Karamoja,Functional
Lokolia HC III,uwIGysNI69s,HC III,GOV,3.590907,34.141026,Karamoja,Functional
Kaabong Police HC II,jA2J5SPFVkZ,HC II,GOV,3.517079,34.132526,Karamoja,Functional
Kaabong Mission HC III,jvPJLFJ3Rt1,HC III,PNFP,3.525578,34.126032,Karamoja,Functional
Kaabong Hospital,pATBoZZRddT,General Hospital,GOV,3.512735,34.132188,Karamoja,Functional
Lomeris HC II,qhhoFrsTHqp,HC II,GOV,3.526108,34.094607,Karamoja,Functional
Lokerui HC II,BHDGxcwYHhC,HC II,GOV,3.552505,34.082389,Karamoja,Functional
Kakamar HC II,PeixVcxEdj2,HC II,GOV,3.492531,34.114418,Karamoja,Functional
Morulem HC II,GDMe1gFVGkh,HC II,GOV,3.605885,34.180766,Karamoja,Functional
Meus HC II,YvyLwfaabKs,HC II,GOV,NA,NA,Karamoja,Functional
Kalapata HC III,UR7F5sFNDQO,HC III,GOV,3.660935,34.190687,Karamoja,Functional
Kamion Health Centre III,B5YahwaIZ6p,HC III,GOV,3.732044,34.249949,Karamoja,Functional
Kamacharikol HC II,rNFnUCNZuhM,HC II,GOV,3.610664,34.095735,Karamoja,Functional
Nariamaoi HC II,nVh2D6QWZQZ,HC II,GOV,3.616878,34.048493,Karamoja,Functional
Narengepak HC II,agkmwQZJU9U,HC II,GOV,3.67299,34.017623,Karamoja,Functional
Kathile HC III,JWg30TuiiEV,HC III,GOV,3.650015,34.07807,Karamoja,Functional
Longoromit HC II,kGkZ6wnZEYU,HC II,GOV,NA,NA,Karamoja,Functional
Kaabong Prison HC II,Zd0CL5Qng0B,HC II,GOV,NA,NA,Karamoja,Functional
Lodiko HC II,Tg20kzyEYXH,HC II,GOV,3.536625,34.155104,Karamoja,Functional
Lolelia HC II,uP5VFTPFNUN,HC II,GOV,NA,NA,Karamoja,Functional
Kaimese HC III,p6TLE7qdXyr,HC III,GOV,3.530057,34.046412,Karamoja,Functional
Lomodoch HC II,Jc8JzkD2H7l,HC II,GOV,3.565608,34.029893,Karamoja,Functional
Morukori HC II,IGpyDT7oDJi,HC II,GOV,3.621753,34.153561,Karamoja,Functional
Lotim HC II,IP3d7JaMsyW,HC II,PNFP,3.65848,34.117276,Karamoja,Functional
Lokanayona HC II,bo4RxIQrXvP,HC II,GOV,3.376805,34.232502,Karamoja,Functional
Loyoro HC III,WmXAoLJicih,HC III,GOV,3.326299,34.239251,Karamoja,Functional
Lokwakaramoe HC II,N7rmgpFHOrZ,HC II,GOV,3.718364,34.125842,Karamoja,Functional
Usake HC II,lIG8IeLFIta,HC II,GOV,3.778755,34.036334,Karamoja,Functional
Kopoth HC III,hGgRhRwqMq6,HC III,GOV,3.365087,34.123309,Karamoja,Functional
Lochom HC II,MIOys5Syjk6,HC II,GOV,3.420418,34.145079,Karamoja,Functional
Timu HC II,Wx22jVH8waG,HC II,GOV,3.654471,34.275661,Karamoja,Functional
St. Jude Kapedo HC II,e3dC0j3kZvg,HC II,PNFP,3.685721,33.949821,Karamoja,Functional
Kapedo HC III,U1aETxtSI4A,HC III,GOV,3.687125,33.944079,Karamoja,Functional
Karenga HC IV,RwUs7iX5S49,HC IV,GOV,3.566056,33.69638,Karamoja,Functional
Karenga Police HC II,ghLGoATVp2L,HC II,GOV,NA,NA,Karamoja,Functional
Kacholo HC III,ahHdIJyA7gA,HC III,GOV,3.763198,33.938611,Karamoja,Functional
Kocholo HC II,WWPX19cc0nM,HC II,GOV,NA,NA,Karamoja,Functional
Pire HC II,b00m3KfPXQw,HC II,GOV,3.509552,33.662427,Karamoja,Functional
Lobalangit HC III,dfFefs1HDIs,HC III,GOV,3.476185,33.692093,Karamoja,Functional
Lokori HC II,qWIMhyosZQk,HC II,GOV,3.639212,33.642073,Karamoja,Functional
Kidepo HC II,aC2mZFiai78,HC II,GOV,3.612026,33.690275,Karamoja,Functional
Kalimon HC III,asRTtPGPw9i,HC III,GOV,3.612162,33.900854,Karamoja,Functional
Kotido Prisons HC II,Ia1ewqcyAFT,HC II,GOV,3.014025,34.110999,Karamoja,Functional
Kotido Police HC II,h9jVjUlxXLc,HC II,GOV,3.010788,34.115832,Karamoja,Functional
Kotido Hospital,ahrb1oS6ucq,General Hospital,GOV,3.014915,34.115907,Karamoja,Functional
KDDO HC III,w3AMFcvoAx9,HC III,PNFP,3.002076,34.109993,Karamoja,Functional
Lokiding HC II,h6mBc3T03Ze,HC II,GOV,3.106286,33.956801,Karamoja,Functional
Losakucha HC II,akNVan5uHv4,HC II,GOV,3.118096,33.911886,Karamoja,Functional
Apa Lopama HC II,G1fkEafkv8I,HC II,GOV,3.175825,33.796022,Karamoja,Functional
Kacheri HC III,IW60hf7XNQ4,HC III,GOV,3.165961,33.928928,Karamoja,Functional
Lokitelaebu HC III,krPNAO6ikKF,HC III,GOV,2.989332,34.000986,Karamoja,Functional
Lookorok HC II,vxakzmtxnPv,HC II,GOV,3.020111,34.175524,Karamoja,Functional
Nakapelimoru HC III,aywOCuiSQrR,HC III,GOV,3.004976,34.198181,Karamoja,Functional
405 Brigade HC III,W3hXYmtaQ4Q,HC III,GOV,2.97522,34.228043,Karamoja,Functional
Losilang HC II,a7toXljFJe0,HC II,PNFP,3.056162,34.13769,Karamoja,Functional
Kamoru HC II,pQDmyQ0AA41,HC III,GOV,2.940476,34.082518,Karamoja,Functional
Napumpum HC III,UMtqIRI0zt7,HC III,GOV,2.92845,34.119353,Karamoja,Functional
Rikitae HC II,yVTRbVMt2h7,HC II,GOV,2.943337,34.157388,Karamoja,Functional
Apa Lopus HC II,qqW763qthZ4,HC II,GOV,2.824866,34.010092,Karamoja,Functional
Nakwakwa HC II,adrhWWGz3jT,HC II,GOV,3.066462,33.981325,Karamoja,Functional
Rengen HC III,NWVYfI4QaPR,HC III,GOV,3.069756,34.103114,Karamoja,Functional
Lopuyo HC II,aGMOyMW27hF,HC II,GOV,3.059263,34.032548,Karamoja,Functional
Panyangara HC III,vAJSlVqO7d5,HC III,GOV,2.963736,34.140941,Karamoja,Functional
Kanawat HC III,aCfdOhOH9ni,HC III,PNFP,2.998128,34.085786,Karamoja,Functional
Nakiloro HC II,a70yzIomvZL,HC II,GOV,2.617957,34.734716,Karamoja,Functional
Kakingol HC III,Rt3qVzr4uqK,HC III,GOV,2.586397,34.743702,Karamoja,Functional
Acherer HC II,hUExMWP2C4O,HC II,GOV,2.44533,34.602097,Karamoja,Functional
Loputuk HC III,kvZH9oA6jkJ,HC III,PNFP,2.49838,34.647706,Karamoja,Functional
Lotirir HC II,togwFuxPtSj,HC II,PNFP,2.476571,34.606925,Karamoja,Functional
St. Pius Kidepo HC III,K4hmnMfawFW,HC III,PNFP,2.567837,34.621944,Karamoja,Functional
Nadunget HC III,aBkmoTyWd0a,HC III,GOV,2.512368,34.581806,Karamoja,Functional
Moroto Police HC II,X0fEezWmMGU,HC II,GOV,2.531751,34.660485,Karamoja,Functional
Moroto Regional Referral Hospital,cK0jOJzBIvd,RRH,GOV,2.530645,34.656898,Karamoja,Functional
Dmos Clinic HC III,UJeBuAmnnuk,HC III,GOV,2.533717,34.647999,Karamoja,Functional
Army Barracks HC III,pE5320aADcw,HC III,GOV,2.541095,34.667927,Karamoja,Functional
Fitzman Medical Services,NFsTGSoSuqp,Clinic,PFP,NA,NA,Karamoja,Functional
Moroto Prisons HC II,y9WL2d7Zr9p,HC II,GOV,2.525699,34.668771,Karamoja,Functional
Rupa HC II,EUu7beeRyS5,HC II,GOV,2.565917,34.6616,Karamoja,Functional
Nakapelimen HC III,oSaG8nXTNOB,HC III,GOV,2.527322,34.660926,Karamoja,Functional
Kosiroi HC II,THC1QUnraXF,HC II,GOV,2.416865,34.844069,Karamoja,Functional
Kalemungole HC III,pBmSV8i8O4m,HC III,GOV,2.38915,34.861386,Karamoja,Functional
Kodonyo HC II,IMeQNSBsc9i,HC II,GOV,2.447681,34.703865,Karamoja,Functional
Lopelipel HC II,Br549Av2Wrw,HC II,GOV,2.498476,34.833098,Karamoja,Functional
Tapac HC III,JhfRRK4kn7c,HC III,PNFP,2.460386,34.786737,Karamoja,Functional
Sakale HC II,aaBfYtjLZ5g,HC II,GOV,NA,NA,Karamoja,Functional
Lolachat HC III,a82qNO5mmYT,HC III,GOV,1.939649,34.55735,Karamoja,Functional
Lorengedwat HC III,EYaoFJ7u4nr,HC III,GOV,2.359549,34.578835,Karamoja,Functional
Nabilatuk HC IV,atZjFwq6HQ5,HC IV,GOV,2.055023,34.576053,Karamoja,Functional
Nabilatuk Mission HC II,WMtqO37R3RN,HC II,PNFP,2.06884,34.587384,Karamoja,Functional
Nayonai Angikalio HC II,oXIGrnTxKM3,HC II,GOV,2.036282,34.541974,Karamoja,Functional
Natirae HC II,g9LPz3Afmwf,HC II,GOV,1.915466,34.517177,Karamoja,Functional
Lomorunyangae HC II,j0NTmlxUscs,HC II,GOV,1.767089,34.568452,Karamoja,Functional
Amaler HC III,t8qKMFFAO22,HC III,PNFP,1.755576,34.617783,Karamoja,Functional
Lemusui HC III,zNvPZ3xCibY,HC III,GOV,1.765121,34.808309,Karamoja,Functional
Nakaale HC II,Dpn8dDNGrCR,HC II,PNFP,1.857013,34.615247,Karamoja,Functional
Nabulenger HC II,vkGD2Qs9ej0,HC II,PNFP,1.838904,34.567713,Karamoja,Functional
Moruita HC II,x5mIE0NPDSb,HC II,GOV,1.887116,34.755506,Karamoja,Functional
Moruita 407 Bregade HC III,WqIs7ciPmmO,HC III,GOV,1.892224,34.746126,Karamoja,Functional
Karinga HC II,IgDdvRDyk3K,HC II,PNFP,1.838944,34.738403,Karamoja,Functional
Nakapiripirit HC III,b4ei3WhTRAH,HC III,GOV,1.852976,34.719805,Karamoja,Functional
Nakapiripirit Prison HC II,pefbTxE2yCt,HC II,GOV,NA,NA,Karamoja,Functional
Namalu Prisons HC II,sVEZ8dNNAQQ,HC II,GOV,1.761244,34.614054,Karamoja,Functional
Namalu HC IV,UCe1oCdRuEA,HC IV,GOV,1.803736,34.59486,Karamoja,Functional
Tokora HC IV,oLPpU9BQsKF,HC IV,GOV,1.840991,34.665894,Karamoja,Functional
Apeitolim HC III,yTVIFlAzVwb,HC III,GOV,2.359615,33.913424,Karamoja,Functional
Namendera HC II,NsYte9Y7DWm,HC II,GOV,2.118038,34.227426,Karamoja,Functional
Iriri HC IV,n5OgCMvxg5S,HC IV,GOV,2.117965,34.227089,Karamoja,Functional
Naturumrum HC II,bqIC42408Ia,HC II,GOV,NA,NA,Karamoja,Functional
Kangole HC III,ZIqDFJwbapx,HC III,PNFP,2.438301,34.488753,Karamoja,Functional
Lokiteded HC II,s2dekJ6S9HJ,HC II,GOV,NA,NA,Karamoja,Functional
Lokopo HC III,QKGsjJojbYP,HC III,GOV,2.480808,34.343549,Karamoja,Functional
Lopeei HC III,YjHuDt86ndQ,HC III,GOV,2.525729,34.36377,Karamoja,Functional
Lorengechora HC III,UhCMUEIx3V9,HC III,GOV,2.219011,34.254855,Karamoja,Functional
Lotome HC III,PLUp4qPTSvf,HC III,GOV,2.368634,34.527455,Karamoja,Functional
Kalokengel HC II,Hfy9aC6XZZP,HC II,GOV,2.352786,34.522512999999996,Karamoja,Functional
Morulinga HC II,ZwJpmihjbfr,HC II,GOV,2.41503,34.466702,Karamoja,Functional
Brigade 403 HC III,p0u0syFc26U,HC III,GOV,NA,NA,Karamoja,Functional
Matany Hospital,rAvayhLZRhY,General Hospital,PNFP,2.442322,34.394262,Karamoja,Functional
Nakichumet HC II,EjSkZ1dC1ve,HC II,GOV,2.313439,34.336961,Karamoja,Functional
Amedek HC II,RWsqlimyYmq,HC II,GOV,2.08179,34.244419,Karamoja,Functional
Nabwal HC II,a496gnJrej8,HC II,GOV,1.996214,34.27739,Karamoja,Functional
Napak Police HC II,LG9zcCdoUMv,HC II,GOV,NA,NA,Karamoja,Functional
Ngoleriet HC II,ge5EIwMfYJP,HC II,GOV,2.469027,34.474334,Karamoja,Functional
Muyebe COU HC II,TrtPFP1HrDb,HC II,PNFP,-1.322338,30.017628,Kigezi,Functional
Rwene HC II,MN64C4g8Iae,HC II,GOV,-1.398527,30.033949,Kigezi,Functional
Buhara (Ngo) HC III,a680eATOSPd,HC III,PNFP,-1.366826,30.035293,Kigezi,Functional
Buhara HC III,aJ0CTjwNQof,HC III,GOV,-1.360279,30.032027,Kigezi,Functional
Kafunjo (Kabale) HC II,kkLTTVbk32P,HC II,GOV,-1.347977,30.067186,Kigezi,Functional
Kinyamari HC II,VlILd7Lgy0r,HC II,PNFP,-1.385783,29.886217,Kigezi,Functional
Nyamiryango HC II,rYzEnMX4QXM,HC II,GOV,-1.360917,29.906634,Kigezi,Functional
Habubale HC II,maYOk6qMIaO,HC II,GOV,-1.439158,29.898323,Kigezi,Functional
Butanda HC III,ktaPwuDxHca,HC III,GOV,-1.42102,29.894243,Kigezi,Functional
Trust Medical Centre (Kabale) HC II,sXeVz43R3BO,HC II,PFP,-1.252682,29.986784,Kigezi,Functional
Kabale Police Barracks HC II,RZROGan6ufO,HC II,GOV,-1.256917,29.997439,Kigezi,Functional
Kabale Municipal Council HC III,k0YKgjQNXu9,HC III,GOV,-1.258506,29.994376,Kigezi,Functional
Kihefo Clinic,B8okqr86WzK,Clinic,PFP,-1.259853,29.994567,Kigezi,Functional
Kda Staff Clinic HC II,kdtrPobMkil,HC II,GOV,-1.253033,29.991964,Kigezi,Non-Functional
Kabale Regional Referral Hospital,K2BGHpaUluP,RRH,GOV,-1.250802,29.989469,Kigezi,Functional
Mwesigye Health Care Clinic,scG9vBbTN9O,HC II,PFP,-1.257508,29.998689,Kigezi,Functional
Reproductive Health Uganda (Kabale) HC II,Tt66GOrfQA0,HC II,PNFP,-1.258679,29.992862,Kigezi,Non-Functional
Kaharo HC III,kx0KBt6s0UP,HC III,GOV,-1.244034,30.066618,Kigezi,Functional
Burambira HC II,sH96J8n6jcS,HC II,GOV,-1.290521,30.09176,Kigezi,Functional
Kyobugombe HC II,say5alYHaR7,HC II,GOV,-1.24079,30.106615,Kigezi,Functional
Nyakasharara (Kabale) HC II,aRMmd4zYKEH,HC II,GOV,-1.263387,30.07796,Kigezi,Functional
Rubaya COU HC II,ocu7dzSyttt,HC II,PNFP,-1.458354,29.934648,Kigezi,Functional
