facility_name,facility_code,facility_type,facility_ownership,latitude,longitude,admin1,status
Mangochi DIC 2,MG201858,Dispensary,Government,-14.480145,35.266258,South West Zone,Functional
Masasa,MG201859,Clinic,Private,-13.671981,34.3512,South West Zone,Functional
Mbalama,MG201860,Health Centre,Government,-14.71431,35.498909,South West Zone,Functional
Medicare,MG201861,Clinic,Private,-14.48247,35.25959,South West Zone,Functional
Funuel,MC011862,Dispensary,Government,-13.50413,33.03624,Centrals West Zone,Functional
Home of Hope,MC011863,Clinic,Government,-13.715006,32.900158,Centrals West Zone,Functional
Mchinji,MC011864,Clinic,Government,-13.794971,32.892204,Centrals West Zone,Functional
Mchinji,MC011865,Health Centre,Government,-13.753247,32.799061,Centrals West Zone,Functional
Bvumbwe Prison,TH311866,Hospital,Government,NA,NA,South East Zone,Functional
Makande,TH311867,Hospital,Government,NA,NA,South East Zone,Functional
Nansonia,TH311868,Clinic,Government,NA,NA,South East Zone,Functional
Mulanje Prison,MU211869,Health Centre,Government,NA,NA,South West Zone,Functional
Bangula Prison,NS301870,Hospital,Government,NA,NA,South East Zone,Functional
Nsanje Prison,NS301871,Hospital,Government,NA,NA,South East Zone,Functional
Youth Impact,MC191872,Health Centre,Government,NA,NA,South West Zone,Functional
Chitipa Prison,CP061873,Hospital,Government,NA,NA,North Zone,Functional
Muzi,CP061874,Clinic,Private,NA,NA,North Zone,Functional
Chikwawa,CK271875,Hospital,Government,NA,NA,South East Zone,Functional
Domasi Prison,ZA231876,Hospital,Government,NA,NA,South West Zone,Functional
Pyupyu,ZA231877,Hospital,Government,NA,NA,South West Zone,Functional
Mikuyu 1,ZA231878,Hospital,Government,NA,NA,South West Zone,Functional
Mikuyu 2,ZA231879,Hospital,Government,NA,NA,South West Zone,Functional
Mwaza Prison,MW281880,Hospital,Government,NA,NA,South East Zone,Functional
Luwani Prison,NE291881,Hospital,Government,NA,NA,South East Zone,Functional
Ntcheu Prison,NT121882,Hospital,Government,NA,NA,Centrals West Zone,Functional
Dedza Prison,DE031883,Hospital,Government,NA,NA,Centrals West Zone,Functional
Nancholi,BT241884,Health Centre,Government,-15.827409,34.969353,South East Zone,Functional
Malindi,NT081885,Dispensary,Government,-13.395518,34.208982,Central East Zone,Functional
Chandawe,NT081886,Health Centre,Government,-13.228351,33.882811,Central East Zone,Functional
ECOHS,MZ161887,Clinic,Private,-11.374623,33.8786,North Zone,Functional
Shukran,NK101888,Clinic,Private,-13.1633149,34.3332745,Central East Zone,Functional
New Life,BT241889,Dispensary,Private,-15.4338446,35.1906024,South East Zone,Functional
Tunza,DA021890,Dispensary,Private,-13.551705,33.741792,Central East Zone,Functional
Tripple K. Medical Store,LL041891,Unclassified,Private,NA,NA,Centrals West Zone,Functional
Wungweru,LL041892,Dispensary,Private,-13.896568,33.759526,Centrals West Zone,Functional
Mpingu Medical Clinic,LL041893,Clinic,Private,-13.9902535,33.5919834,Centrals West Zone,Functional
Homecare,BT241894,Clinic,Private,-15.809939,34.992444,South East Zone,Functional
Kauma Pvt Clinic,LL041895,Clinic,Private,-13.945187,33.818601,Centrals West Zone,Functional
Angoni Pharmacy,LL041896,Unclassified,Private,-13.995482,33.808584,Centrals West Zone,Functional
Prima Pharmacy,BT241897,Unclassified,Private,NA,NA,South East Zone,Functional
Prima Pharmacy,BT241899,Unclassified,Private,-15.47231,35.5231772,South East Zone,Functional
BKM,BT241900,Clinic,Private,-15.809658,34.991799,South East Zone,Functional
Mpingu Medical Clinic,LL041901,Dispensary,Private,NA,NA,Centrals West Zone,Functional
COCHI,LL041902,Unclassified,Private,-13.53498,33.45413,Centrals West Zone,Functional
Home Care,LL041903,Unclassified,Private,-14.021168,33.801051,Centrals West Zone,Functional
JVC Pharmacy,KU071904,Unclassified,Private,-13.040142,33.480668,Central East Zone,Functional
Mitch,LL041905,Unclassified,Private,-13.985137,33.767411,Centrals West Zone,Functional
Pharmacare,SA091906,Unclassified,Private,-13770082,34.437579,Central East Zone,Functional
Nafuse Health Centre,MC011907,Health Centre,Government,-13.814322091077559,33.15905277554406,Centrals West Zone,Functional
Pemba Health Centre,SA091908,Health Centre,Government,-13.76214,34.42199,Central East Zone,Functional
Mphelero Health Centre,MC011909,Health Centre,Government,-13.80273,32.88716,Centrals West Zone,Functional
Hope Clinic,SA091910,Clinic,Government,-13.76214,34.42199,Central East Zone,Functional
Makwasa,BT241911,Clinic,Private,-15.748188,35.080911,South East Zone,Functional
Machilitso Health Centre,ZA231912,Health Centre,Mission/Faith-based (other than CHAM),-15.451539,35.407192,South West Zone,Functional
Hope Clinic,ZA231913,Private,Private,-15.379586,35.360051,South West Zone,Functional
Hope Clinic,ZA231914,Clinic,Private,-15.379586,35.360051,South West Zone,Functional
Lomola,TH311915,Health Centre,Government,-16.10158,35.287508,South East Zone,Functional
Thowela,TH311916,Health Centre,Government,-16.030848,35.2750725,South East Zone,Functional
Klaus,BT241917,Health Centre,Government,-15.66774,35.09414,South East Zone,Functional
Chifundo Health Centre,SA091918,Unclassified,Government,-13.59695,34.31111,Central East Zone,Functional
Madise,MZ161919,Health Centre,Government,-13.2512161,34.3015278,North Zone,Pending Operation (Construction Complete)
Linthipe,DE031920,Private,Private,-14.200862,34.130391,Centrals West Zone,Functional
Right Care Pvt Clinic,CP061921,Private,Private,-10.343823,33.63828,North Zone,Functional
Uchizi,MZ161922,Clinic,Private,NA,NA,North Zone,Functional
Uchizi,MZ161923,Clinic,Private,-11.894834,33.591575,North Zone,Closed
Tinachimwemwe,MZ161924,Clinic,Private,-11.3675,33.8825,North Zone,Functional
Kapichira,KU071925,Health Centre,Government,-12.899257,33.935962,Central East Zone,Functional
CHC Clinic,MZ161926,Clinic,Private,-11.402139,33.997889,North Zone,Functional
Sunrise,MZ161927,Clinic,Private,-11.44613,34.02615,North Zone,Functional
Mlare,RU141928,Clinic,Private,-10.854243,34.000653,North Zone,Functional
Uchindami,KA151929,Private,Private,-10.4496276,34.2098134,North Zone,Functional
Mlangeni Police Dispensary,NT121930,Dispensary,Government,-14.614559,34.541589,Centrals West Zone,Functional
Hewe Medical Clinic,RU141931,Clinic,Private,-10.81194444,33.52444444,North Zone,Functional
Chaone,MC191932,Health Centre,Christian Health Association of Malawi (CHAM),-15.125573,35.424026,South West Zone,Functional
Butterfly Child Care,BT241933,Clinic,Non-Government,-14,34,South East Zone,Functional
Mary Lou,SA091934,Clinic,Private,-14.110214,34.52324,Central East Zone,Functional
Khwisa Community Hospital,BK171935,Hospital,Government,-14.8965465,34.9464315,South West Zone,Functional
Wellness Centre,DE031936,Dispensary,Government,-14.400375,34.325702,Centrals West Zone,Functional
Evademaya,RU141937,Private,Private,-10.96002,33.64862,North Zone,Functional
Wandikweza,DA021938,Health Centre,Non-Government,-13.435191,33.617826,Central East Zone,Functional
Grace,DA021939,Health Centre,Christian Health Association of Malawi (CHAM),-13.762986,34.208915,Central East Zone,Functional
Chima,LK181940,Dispensary,Government,-12.085324,34.734633,North Zone,Functional
