facility_name,facility_code,facility_type,facility_ownership,latitude,longitude,admin1,status
MONDO,105286-9,Dispensary,Public,-3.36625,33.54132,Shinyanga,Operating
MAGANZO,103906-4,Dispensary,Public,-3.54588,33.55594,Shinyanga,Operating
SOMAGEDI,107525-8,Dispensary,Public,-3.80863,34.09951,Shinyanga,Operating
MIPA,104956-8,Dispensary,Public,-3.40407,33.47038,Shinyanga,Operating
KISHAPU,103099-8,Health Center,Public,-3.60894,33.86801,Shinyanga,Operating
BADI,109245-1,Dispensary,Public,-3.60581,33.99642,Shinyanga,Operating
SHAGIHILU,107389-9,Dispensary,Public,-3.71407,33.93127,Shinyanga,Operating
UKENYENGE MENNONITE,108352-6,Dispensary,Private,-3.68041,33.67255,Shinyanga,Operating
BUNAMBIYU,100561-0,Health Center,Public,-3.41614,33.30863,Shinyanga,Operating
BUSANGWA,100589-1,Dispensary,Public,-3.44515,33.40723,Shinyanga,Operating
MWAMANOTA,105863-5,Dispensary,Public,-3.83307,33.80797,Shinyanga,Operating
MALWILO,104196-1,Dispensary,Public,-3.68897,34.06392,Shinyanga,Operating
MWIGUMBI,114487-2,Health Center,Public,-3.62868,33.81291,Shinyanga,Operating
NYASAMBA,106818-8,Dispensary,Public,-3.34793,33.36541,Shinyanga,Operating
NGEME,106370-0,Dispensary,Public,-3.63921,34.00257,Shinyanga,Operating
MAC-GALEN,124183-5,Dispensary,Private,-3.44811,33.66373,Shinyanga,Operating
MIPA RC,104958-4,Dispensary,Private,-3.39355,33.47664,Shinyanga,Operating
SHINYANGA SEC SCHOOL,107425-1,Dispensary,Public,-3.54947,33.5918,Shinyanga,Operating
MWADUI LOHUMBO,105806-4,Dispensary,Public,-3.56339,33.63414,Shinyanga,Operating
MANGU,115040-8,Dispensary,Public,-3.68902,33.92521,Shinyanga,Operating
MWAWEJA,115053-1,Dispensary,Public,-3.74509,33.6868,Shinyanga,Operating
SEKEBUGORO,107352-7,Dispensary,Public,-3.31307,33.51693,Shinyanga,Operating
ISUNGANGHOLO,101939-7,Dispensary,Public,-3.78854,33.99172,Shinyanga,Operating
NDOLELEJI,106262-9,Dispensary,Private,-3.75414,33.95353,Shinyanga,Operating
JJM,122174-6,Health Laboratory,Private,-3.43966,33.52414,Shinyanga,Operating
KISESA,103089-9,Dispensary,Public,-3.78171,34.05689,Shinyanga,Operating
ITONGOITALE,101999-1,Dispensary,Public,-3.42352,33.1632,Shinyanga,Operating
MASUSANTE,104431-2,Dispensary,Private,-3.67835,33.6715,Shinyanga,Operating
BUGANIKA,100441-5,Dispensary,Public,-3.45763,33.54521,Shinyanga,Operating
BUBIKI,100424-1,Dispensary,Public,-3.39514,33.43208,Shinyanga,Operating
LAGANA,103444-6,Dispensary,Public,-3.87292,33.92887,Shinyanga,Operating
BELEDI,100344-1,Dispensary,Public,-3.91533,33.87831,Shinyanga,Operating
NYENZE,106844-4,Dispensary,Public,-3.49227,33.67398,Shinyanga,Operating
UCHUNGA,108003-5,Dispensary,Public,-3.59827,33.76324,Shinyanga,Operating
MARARA HEALTH .,122646-3,Health Laboratory,Private,-3.55193,33.55858,Shinyanga,Operating
BUBINZA,100427-4,Dispensary,Public,-3.79123,33.90234,Shinyanga,Operating
WILLIAMSON DIAMONDS,105805-6,Hospital,Public,-3.53658,33.60056,Shinyanga,Operating
MIHAMA,104887-5,Dispensary,Private,-3.91918,33.97098,Shinyanga,Operating
IDUKILO,101488-5,Dispensary,Public,-3.44065,33.65913,Shinyanga,Operating
LUBAGA,103605-2,Dispensary,Public,-3.56433,33.79521,Shinyanga,Operating
NEGEZI,106303-1,Health Center,Public,-3.68813,33.66081,Shinyanga,Operating
NGUNGA,115063-0,Dispensary,Public,-3.68477,33.57076,Shinyanga,Operating
ITILIMA,101983-5,Dispensary,Public,-3.73723,33.49049,Shinyanga,Operating
MWAMASHELE,105868-4,Dispensary,Public,-3.74359,33.83382,Shinyanga,Operating
ILEBELEBE,101723-5,Dispensary,Public,-3.88251,33.51672,Shinyanga,Operating
MHUNZE BAKWATA,104809-9,Dispensary,Private,-3.62046,33.80811,Shinyanga,Operating
MWAMASHIMBA,115039-0,Dispensary,Public,-3.84408,34.07006,Shinyanga,Operating
SESEKO,107380-8,Dispensary,Public,-3.81508,33.53394,Shinyanga,Operating
BULIMA,100538-8,Dispensary,Public,-3.39632,33.62826,Shinyanga,Operating
HINDAWASHI,101365-5,Dispensary,Public,-3.96261,34.12837,Shinyanga,Operating
KABILA,115069-7,Dispensary,Public,-3.35763,33.57912,Shinyanga,Operating
BUPIGI,100002-5,Dispensary,Public,-3.55117,33.69935,Shinyanga,Operating
MIGUNGA,104881-8,Dispensary,Public,-3.70731,33.86454,Shinyanga,Operating
MASANGA,104377-7,Dispensary,Public,-3.86578,34.01204,Shinyanga,Operating
MUGUDA,105637-3,Dispensary,Public,-3.87121,33.62334,Shinyanga,Operating
DR. JAKAYA KIKWETE,111779-5,Hospital,Public,-3.62167,33.83111,Shinyanga,Operating
NGOFILA,106390-8,Dispensary,Public,-3.91767,33.80478,Shinyanga,Operating
SONGWA,107547-2,Health Center,Public,-3.49818,33.52303,Shinyanga,Operating
IGAGA B,101512-2,Dispensary,Public,-3.65172,33.77272,Shinyanga,Operating
NG'WANGHALANGA,113894-0,Health Center,Public,-3.899798,33.974976,Shinyanga,Operating
NDEDO,106243-9,Dispensary,Public,-4.87319,36.78664,Manyara,Operating
SONGAMBELE,107537-3,Dispensary,Public,-5.67839,36.47692,Manyara,Operating
KIPOK,103009-7,Dispensary,Private,-5.31646,36.56381,Manyara,Operating
Calvary,121173-9,Health Laboratory,Private,NA,NA,Manyara,Operating
MWANYA,121907-0,Health Center,Public,-5.14245,36.25052,Manyara,Operating
LENGATEI,103479-2,Dispensary,Public,-5.5696,37.20947,Manyara,Operating
NGIPA,120437-9,Dispensary,Public,-5.56941,36.48388,Manyara,Operating
KIPERESA,103001-4,Dispensary,Public,-5.24444,36.29265,Manyara,Operating
ORKINE,113903-9,Dispensary,Public,NA,NA,Manyara,Operating
KILONGOLA MEDICAL CARE,124046-4,Dispensary,Private,-5.55808,37.20665,Manyara,Operating
SHIRIMA,123837-7,Health Laboratory,Private,5.7236379,37.0960909,Manyara,Operating
OLKITIKITI,106911-1,Dispensary,Public,-5.51656,37.11734,Manyara,Operating
IRKIUSHIOIBOR,101744-1,Dispensary,Public,-4.79417,36.38869,Manyara,Operating
NJORO,106506-9,Dispensary,Public,-5.25182,36.45435,Manyara,Operating
HOPECARE,121042-6,Dispensary,Private,-5.47988,36.56255,Manyara,Operating
NCHINILA,120436-1,Dispensary,Public,-5.54284,36.38132,Manyara,Operating
MATUI AZIMIO,104484-1,Dispensary,Public,-5.48448,36.38139,Manyara,Operating
ENGONG`ONGARE,101103-0,Dispensary,Public,-5.57946,37.063720000000004,Manyara,Operating
KIJUNGU,102767-1,Health Center,Public,-5.40032,37.18552,Manyara,Operating
LOOLERA,103585-6,Dispensary,Private,-5.37611,37.22516,Manyara,Operating
EL-GIBBO,123004-4,Health Laboratory,Private,-5.31508,36.56337,Manyara,Operating
HURUMA,121574-8,Dispensary,Private,-5.30813,36.74561,Manyara,Operating
LAISERI,103450-3,Dispensary,Public,-5.94187,36.84625,Manyara,Operating
MAGEREZA,111630-0,Dispensary,Public,-5.30691,36.57434,Manyara,Operating
Ahsante,121172-1,Health Laboratory,Private,-5.31297,36.56237,Manyara,Operating
LESOIT,103488-3,Dispensary,Public,-5.52588,37.22252,Manyara,Operating
NGABOLO,106324-7,Dispensary,Public,-5.1167299999999996,36.62366,Manyara,Operating
NDALETA,106236-3,Dispensary,Public,-5.23015,36.49959,Manyara,Operating
LOLTEPESI,103575-7,Dispensary,Public,-5.72778,36.87293,Manyara,Operating
ENGUSERO,101107-1,Health Center,Public,-5.54386,36.45789,Manyara,Operating
NJIAPANDA NAMELOCK,120438-7,Dispensary,Public,-5.46059,36.49159,Manyara,Operating
TUMAINI MATUI,123586-0,Dispensary,Private,-5.48877,36.38654,Manyara,Operating
GOSHEN HEALTH CARE MEDICAL,123771-8,Dispensary,Private,-5.31614,36.56602,Manyara,Operating
SUNYA,107680-1,Health Center,Public,-5.72709,37.09665,Manyara,Operating
NAPIRIKUNYA,123324-6,Dispensary,Public,-5.31084,36.56255,Manyara,Operating
BWAGAMOYO,100644-4,Dispensary,Public,-5.31653,36.59476,Manyara,Operating
EMARTI,101076-8,Dispensary,Public,-5.69217,36.63737,Manyara,Operating
MAGUNGU,120435-3,Dispensary,Public,-5.82509,36.67586,Manyara,Operating
OSTETI,109822-7,Dispensary,Public,-5.52463,36.32086,Manyara,Operating
DONGO,100994-3,Dispensary,Public,-5.92239,36.72107,Manyara,Operating
ACDK,111629-2,Dispensary,Private,-5.32693,36.5677,Manyara,Operating
OLPOPONG'I,123325-3,Dispensary,Public,-5.16112,36.36123,Manyara,Operating
PILLAR,123948-2,Dispensary,Private,-5.47988,36.56602,Manyara,Operating
ASAMATWA,100193-2,Dispensary,Public,-5.67291,37.03888,Manyara,Operating
MAKAME,104074-0,Dispensary,Public,-4.65421,36.72644,Manyara,Operating
KIBAYA,102590-7,Hospital,Public,-5.31618,36.5666,Manyara,Operating
KATIKATI,102477-7,Dispensary,Public,-5.00634,36.34838,Manyara,Operating
ILERA,101737-5,Dispensary,Public,-5.34409,36.44626,Manyara,Operating
DOSIDOSI,101000-8,Dispensary,Public,-5.62084,36.42337,Manyara,Operating
INGONYEKI NAHIPA,124031-6,Dispensary,Private,-5.55808,36.56255,Manyara,Operating
THAWI JUU,111312-5,Dispensary,Public,-4.70229,35.75929,Dodoma,Operating
Haubi,101330-9,Dispensary,Public,-4.805223,35.951794,Dodoma,Operating
MACHIBYA HEALTH,122017-7,Health Laboratory,Private,NA,NA,Dodoma,Operating
KONDOA DISTRICT COUNCIL,120346-2,Hospital,Public,-4.60122,35.74161,Dodoma,Operating
HURUI,101405-9,Dispensary,Private,-4.356845,35.877383,Dodoma,Operating
BAURA,100342-5,Dispensary,Public,-4.832222,35.889613,Dodoma,Operating
Kinyasi,102976-8,Dispensary,Public,-4.72522,36.035065,Dodoma,Operating
PAHI,106952-5,Dispensary,Private,-4.721158,35.922232,Dodoma,Operating
Mkekena,111160-8,Dispensary,Public,-4.5265,35.84443,Dodoma,Operating
CHOLOLO,100876-2,Dispensary,Public,-4.786165,35.664415,Dodoma,Operating
THAWI,107816-1,Health Center,Public,-4.39101,35.40531,Dodoma,Operating
HAUBI VA,101331-7,Dispensary,Private,-4.812414,35.967709,Dodoma,Operating
Haire,120997-2,Dispensary,Public,-4.56761,35.99801,Dodoma,Operating
Salanka,110998-2,Dispensary,Public,-4.48841,35.7286,Dodoma,Operating
Chubi,111012-1,Dispensary,Public,-4.48602,36.02983,Dodoma,Operating
PASSIONIST ITOLOLO,101996-7,Health Center,Private,-4.51717,35.79111,Dodoma,Operating
KWADELO,103353-9,Dispensary,Public,-4.904113,36.145624,Dodoma,Operating
Mafai,113586-2,Dispensary,Public,-4.78957,36.00522,Dodoma,Operating
BAMBARE,122433-6,Dispensary,Public,-4.58131,35.74621,Dodoma,Operating
Atta,100197-3,Dispensary,Public,-4.527112,35.903687,Dodoma,Operating
Sakami,107235-4,Dispensary,Public,-4.625422,35.691889,Dodoma,Operating
Kikilo,102779-6,Dispensary,Public,-4.541381,35.697541,Dodoma,Operating
KITEO,103174-9,Dispensary,Public,-4.710563,35.962847,Dodoma,Operating
Mnenia,105245-5,Health Center,Public,-4.698476,35.868897,Dodoma,Operating
Bereko,100352-4,Health Center,Public,-4.449232,35.74066,Dodoma,Operating
BUMBUTA,100557-8,Dispensary,Public,-4.646114,35.950984,Dodoma,Operating
Loo,120978-2,Dispensary,Public,-4.81151,35.93161,Dodoma,Operating
Mwembeni,113595-3,Dispensary,Public,-4.7188,35.65389,Dodoma,Operating
Kalamba,113422-0,Health Center,Public,-4.83153,35.96685,Dodoma,Operating
PAHI GOVT,106951-7,Health Center,Public,-4.72028,35.91694,Dodoma,Operating
Hebi Juu,101339-0,Dispensary,Public,-4.92911,35.93354,Dodoma,Operating
Mauno,113421-2,Health Center,Public,-4.65801,35.99118,Dodoma,Operating
Potea,113589-6,Dispensary,Public,-4.63948,35.91462,Dodoma,Operating
GAALA,111310-9,Dispensary,Public,-4.68848,35.64812,Dodoma,Operating
Busi RHC,100603-0,Health Center,Public,-4.85029,36.051044,Dodoma,Operating
Itaswi,101965-2,Dispensary,Public,-4.54836,35.9969,Dodoma,Operating
KISESE RHC,103095-6,Health Center,Public,-4.46545,35.822576,Dodoma,Operating
Humai,110999-0,Dispensary,Public,-4.66594,35.77838,Dodoma,Operating
Makirinya,110997-4,Dispensary,Public,-4.92438,36.10515,Dodoma,Operating
KIKORE,102791-1,Dispensary,Public,-4.363524,35.82777,Dodoma,Operating
Itundwi,113590-4,Dispensary,Public,-4.65129,35.84785,Dodoma,Operating
Kwahengwa,103357-0,Dispensary,Public,-4.60909,35.69351,Dodoma,Operating
KEIKEI,122432-8,Dispensary,Public,-4.78521,36.04006,Dodoma,Operating
Masawi,104390-0,Dispensary,Public,-4.554896,35.741106,Dodoma,Operating
SAFINA YA NUHU,107226-3,Dispensary,Private,-4.46428,35.73424,Dodoma,Operating
KINYASI VA,102977-6,Dispensary,Private,-4.739816,36.022383,Dodoma,Operating
MEDZONY,121521-9,Health Laboratory,Private,NA,NA,Dodoma,Operating
Kisaki,111164-0,Dispensary,Public,-4.56724,35.96129,Dodoma,Operating
SALARE,122366-8,Dispensary,Public,-4.61511,35.91087,Dodoma,Operating
Bukulu,100516-4,Dispensary,Public,-4.61066,35.76392,Dodoma,Operating
Masange,104381-9,Dispensary,Public,-4.603333,35.806594,Dodoma,Operating
HACHWI,114009-4,Dispensary,Public,-4.77252,35.78413,Dodoma,Operating
MONGOROMA,105292-7,Dispensary,Public,-4.926197,35.658239,Dodoma,Operating
TUMAINI,122158-9,Health Laboratory,Private,NA,NA,Dodoma,Operating
MAKAZI,121263-8,Dispensary,Private,-4.90532,35.78488,Dodoma,Operating
ZAINABU DISPENSARY,120378-5,Dispensary,Private,-4.91215,35.80981,Dodoma,Operating
KONDOA,103298-6,Dispensary,Private,-4.91484,35.79568,Dodoma,Operating
Kingale,113926-0,Health Center,Public,-5.0586,35.77578,Dodoma,Operating
KONDOA,103297-8,Hospital,Public,-4.90417,35.7952,Dodoma,Operating
Kolo,103283-8,Dispensary,Public,-4.72083,35.8566,Dodoma,Operating
TAMPORI,120683-8,Dispensary,Public,-5.09467,35.75136,Dodoma,Operating
ST JOSE,123867-4,Health Laboratory,Private,-4.90438,35.79438,Dodoma,Operating
CHOKA,121330-5,Dispensary,Public,-4.77219,35.83801,Dodoma,Operating
Kichangani,112019-5,Dispensary,Public,-4.88535,35.77296,Dodoma,Operating
SERYA,121793-4,Health Center,Public,-4.92625,35.65856,Dodoma,Operating
TUMAINI,111001-4,Dispensary,Private,-4.90754,35.78773,Dodoma,Operating
AUSIA,121329-7,Dispensary,Public,-4.97584,35.78755,Dodoma,Operating
SHAMAJALA,107385-7,Dispensary,Private,-4.898581,35.778018,Dodoma,Operating
Magereza Kondoa,120667-1,Dispensary,Public,-4.9084,35.79037,Dodoma,Operating
KONDOA,122292-6,Dispensary,Private,NA,NA,Dodoma,Operating
UHAI,121879-1,Health Laboratory,Private,NA,NA,Dodoma,Operating
Bolisa,100392-0,Dispensary,Public,-4.816344,35.813142,Dodoma,Operating
King'anng'a,102942-0,Dispensary,Public,-5.02797,35.69647,Dodoma,Operating
KOLO,121331-3,Health Center,Public,-4.72791,35.82926,Dodoma,Operating
KINGALE,102944-6,Dispensary,Public,-5.052608,35.767199,Dodoma,Operating
KIBAIGWA,109567-8,Health Center,Public,-6.07879,36.66221,Dodoma,Operating
SAGARA B,113154-9,Dispensary,Public,-6.25061,36.54841,Dodoma,Operating
SHENGANO,123859-1,Health Laboratory,Private,-6.07964,36.65047,Dodoma,Operating
ZOISSA SDA,122087-0,Health Laboratory,Private,NA,NA,Dodoma,Operating
NGOMAI,111132-7,Dispensary,Public,-5.9377,36.63487,Dodoma,Operating
BANYIBANYI,100316-9,Dispensary,Public,-5.884558,36.339643,Dodoma,Operating
MANYATA,104281-1,Dispensary,Public,-6.02185,36.63525,Dodoma,Operating
LAIKALA,103449-5,Dispensary,Public,-6.11449,36.36483,Dodoma,Operating
MAGESENI,103963-5,Dispensary,Public,-5.722844,36.481444,Dodoma,Operating
TUBUGWE,107893-0,Dispensary,Public,-6.35873,36.63004,Dodoma,Operating
MTANANA A,105531-8,Dispensary,Public,-6.062596,36.589808,Dodoma,Operating
SUGUTA,109540-5,Dispensary,Public,-6.293529,36.686686,Dodoma,Operating
CHAMKOROMA,100721-0,Health Center,Public,-6.19307,36.40517,Dodoma,Operating
PANDAMBILI,121887-4,Health Center,Public,-6.09361,36.75359,Dodoma,Operating
VIHINGO,108253-6,Dispensary,Public,-6.185101,36.710315,Dodoma,Operating
NGHU'MBI,106382-5,Dispensary,Public,-6.31568,36.827899,Dodoma,Operating
SAGARA,107228-9,Dispensary,Public,-6.25083,36.5406,Dodoma,Operating
BAKIA MEDICAL,123308-9,Health Laboratory,Private,-6.08062,36.64461,Dodoma,Operating
GOOD HOPE,114219-9,Health Laboratory,Private,NA,NA,Dodoma,Operating
KONGWA ROMAN CATHOLIC,107094-5,Dispensary,Private,-6.195808,36.40809,Dodoma,Operating
HOGORO,101375-4,Dispensary,Public,-5.95621,36.45091,Dodoma,Operating
MOLETI,105278-6,Dispensary,Public,-6.177757,36.813055,Dodoma,Operating
MUUNGANO,110709-3,Dispensary,Public,-5.82644,36.3618,Dodoma,Operating
SDA,107328-7,Dispensary,Private,-5.813854,36.438604,Dodoma,Operating
CHAMAE,110707-7,Dispensary,Public,-5.98849,36.4473,Dodoma,Operating
MAKAWA,104097-1,Dispensary,Public,-5.75433,36.54087,Dodoma,Operating
MAJENGO,122215-7,Health Laboratory,Private,NA,NA,Dodoma,Operating
LENGAJI,110706-9,Dispensary,Public,-6.14633,36.73833,Dodoma,Operating
MATONGORO,104481-7,Dispensary,Public,-5.810011,36.469717,Dodoma,Operating
MANUNGU,112431-2,Dispensary,Public,-6.15333,36.34083,Dodoma,Operating
MBANDE MEDICAL,123276-8,Health Laboratory,Private,-6.10269,36.31796,Dodoma,Operating
LEGANGA,109443-2,Dispensary,Public,-5.707525,36.36141,Dodoma,Operating
UGOGONI,108027-4,Health Center,Public,-6.197958,36.420953,Dodoma,Operating
MACHENJE,103833-0,Dispensary,Public,-6.140423,36.411503,Dodoma,Operating
TUMAINI,107915-1,Dispensary,Private,-6.082198,36.645754,Dodoma,Operating
MSETA,105451-9,Dispensary,Public,-6.386009,36.673876,Dodoma,Operating
CHANG'OMBE,113155-6,Dispensary,Public,-6.25001,36.63833,Dodoma,Operating
NDALIBO,106237-1,Dispensary,Public,-5.993671,36.54952,Dodoma,Operating
MSINGISA,112042-7,Dispensary,Public,-6.17907,36.52831,Dodoma,Operating
NDULUGUMI,106276-9,Dispensary,Public,-6.13005,36.646817,Dodoma,Operating
HEMBAHEMBA,101351-5,Dispensary,Public,-6.01712,36.70615,Dodoma,Operating
IHANDA,101605-4,Dispensary,Public,-6.24322,36.71245,Dodoma,Operating
KITETO,103179-8,Dispensary,Public,-5.97672,36.9202,Dodoma,Operating
SEJELI,107350-1,Dispensary,Public,-6.06903,36.34291,Dodoma,Operating
MSETA BONDENI,113156-4,Dispensary,Public,-6.38222,36.70416,Dodoma,Operating
MTANANA B,109592-6,Dispensary,Public,-6.080773,36.582569,Dodoma,Operating
MWEGOHA,106015-1,Dispensary,Private,-6.081175,36.654198,Dodoma,Operating
KONGWA,103311-7,Hospital,Public,-6.19324,36.38998,Dodoma,Operating
CHIGWINGWILI,100792-1,Dispensary,Public,-5.99738,36.50682,Dodoma,Operating
NARCO,106201-7,Dispensary,Public,-6.063599,36.452619,Dodoma,Operating
PINGALAME,106996-2,Dispensary,Public,-5.641063,36.425739,Dodoma,Operating
MLANJE,105195-2,Dispensary,Public,-5.78158,36.46251,Dodoma,Operating
MARY IMMACULATA KIBAIGWA,104367-8,Dispensary,Private,-6.07942,36.65478,Dodoma,Operating
MARY IMAMCULATA DISPENSARY,122085-4,Health Laboratory,Private,NA,NA,Dodoma,Operating
NJOGE,106500-2,Dispensary,Public,-5.952187,36.69114,Dodoma,Operating
ZOISA,108425-0,Dispensary,Public,-5.688316,36.399796,Dodoma,Operating
LENJULU,103482-6,Dispensary,Public,-6.05037,36.79125,Dodoma,Operating
SONGAMBELE,107536-5,Health Center,Public,-5.89887,36.44713,Dodoma,Operating
MAUTYA,109433-3,Dispensary,Public,-6.171808,36.478321,Dodoma,Operating
PEMBAMOTO,106987-1,Dispensary,Public,-6.26211,36.8368,Dodoma,Operating
Vibrant,122118-3,Health Laboratory,Private,NA,NA,Dodoma,Operating
CHIWE,100864-8,Dispensary,Public,-6.22207,36.78534,Dodoma,Operating
MKUTANI,105147-3,Dispensary,Public,-5.92336,36.30759,Dodoma,Operating
SEJELI,114776-8,Health Center,Public,-6.096389,36.317778,Dodoma,Operating
JUVA,102108-8,Dispensary,Private,-5.812854,36.435591,Dodoma,Operating
Wina,122117-5,Health Laboratory,Private,NA,NA,Dodoma,Operating
IDUO,101497-6,Dispensary,Public,-6.26319,36.64932,Dodoma,Operating
CHITEGO,100850-7,Health Center,Public,-5.61277,36.37289,Dodoma,Operating
MLALI,105177-0,Health Center,Public,-6.299994,36.750604,Dodoma,Operating
IBWAGA,101459-6,Dispensary,Public,-6.22463,36.47119,Dodoma,Operating
MBAGILWA,104550-9,Dispensary,Public,-6.36732,36.80574,Dodoma,Operating
MKOKA RHC,105084-8,Health Center,Public,-5.81205,36.435472,Dodoma,Operating
NGUTOTO,111374-5,Dispensary,Public,-5.65681,36.29085,Dodoma,Operating
MBANDE,104566-5,Dispensary,Public,-6.105288,36.320319,Dodoma,Operating
MLALI WALEMAVU,105179-6,Dispensary,Private,-6.30621,36.757281,Dodoma,Operating
KIBAIGWA,102569-1,Dispensary,Public,-6.086915,36.651854,Dodoma,Operating
MAGEREZA,120987-3,Dispensary,Public,-6.20005,36.41701,Dodoma,Operating
PANDAMBILI,106959-0,Dispensary,Public,-6.082511,36.731586,Dodoma,Operating
Upendo Mazinde,122484-9,Maternity and Nursing Home,Private,NA,NA,Tanga,Operating
MASHEWA,104401-5,Dispensary,Public,-4.75201001,38.64573001,Tanga,Operating
TEWE,107814-6,Dispensary,Public,-5.020225,38.457809,Tanga,Operating
HALE TANESCO,101301-0,Dispensary,Public,-5.29375,38.6118,Tanga,Operating
TAMOTA,107730-4,Dispensary,Public,-5.076256,38.392062,Tanga,Operating
MKUMBARA,112450-2,Health Center,Public,-4.75479,38.16343,Tanga,Operating
MGILA,104778-6,Dispensary,Public,-5.004264,38.492612,Tanga,Operating
KWASHEMSHI,103391-9,Dispensary,Public,-5.043553,38.468681,Tanga,Operating
MOMBO,105280-2,Health Center,Public,-4.887325,38.292946,Tanga,Operating
ROSMINIAN,107105-9,Health Center,Private,-4.97728,38.14971,Tanga,Operating
DINDIRA,100979-4,Dispensary,Public,-5.006582,38.431223,Tanga,Operating
Korogwe District Council,112464-3,Hospital,Public,-5.04516,38.32797,Tanga,Operating
MANKA,104270-4,Dispensary,Public,-4.988196,38.410448,Tanga,Operating
T.S EYE CARE,121659-7,Clinic,Private,NA,NA,Tanga,Operating
MKOMAZI,105094-7,Dispensary,Public,-4.644376,38.078238,Tanga,Operating
KWAKIBOMI,103359-6,Dispensary,Public,-5.032197,38.434358,Tanga,Operating
MPALE,105329-7,Dispensary,Public,-4.996751,38.467682,Tanga,Operating
MNYUZI,122421-1,Health Center,Public,-4.80447,38.20895,Tanga,Operating
LUTINDI MENTAL,108498-7,Hospital,Private,-5.07551,38.36897,Tanga,Operating
VUGIRI,108281-7,Dispensary,Public,-5.074554,38.454214,Tanga,Operating
HALE SISI KWA SISI,101300-2,Dispensary,Public,-5.287431,38.60485,Tanga,Operating
CHEKELEI,100757-4,Dispensary,Public,-4.974915001,38.312989001,Tanga,Operating
MAGOMA,103975-9,Health Center,Public,-4.902169,38.575439,Tanga,Operating
CHANGALIKWA,100733-5,Dispensary,Public,-4.96334,38.244844,Tanga,Operating
MNYUZI,105261-2,Dispensary,Public,-5.223509,38.58218,Tanga,Operating
MLALO,105182-0,Dispensary,Public,-5.057591,38.431768,Tanga,Operating
MWENGA,115334-5,Dispensary,Public,-5.06674,38.33781,Tanga,Operating
KWEMAZANDU,103406-5,Dispensary,Public,-4.98004,38.53373,Tanga,Operating
MAKUYUNI,104154-0,Dispensary,Public,-5.024394,38.332672,Tanga,Operating
UPENDO,111283-8,Maternity Home,Private,-4.88758,38.29109,Tanga,Operating
